"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1098331309351555072","","","2019-02-20 21:19:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","⚡️ “ARCHIVE Re: Arthur Ashe Boulevard”

https://t.co/cADnpIiRg7","","","","https://twitter.com/i/moments/1098326553958715392"
"1098325907650023434","","","2019-02-20 20:57:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","⚡️ “ARCHIVE Re: HB 2377 Local authority for Confederate monuments in VA”

https://t.co/JaJwJwpibw","","","","https://twitter.com/i/moments/1098317308588687362"
"1097845055946178560","","","2019-02-19 13:07:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Great piece by @EmilyNinko @NextCityOrg on mOb+Storefront @middleofbroad @StorefrontRVA + @theValentineRVA's ""Monument Avenue: General Demotion/General Devotion"" exhibition, now open. Thanks to @rvanews for including in this morning's report! https://t.co/0tJsqlifha","","","","https://nextcity.org/daily/entry/conversations-about-confederate-monuments-in-the-former-confederate-capital"
"1097649067730063360","","","2019-02-19 00:08:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What about this + something else from the to read/ to watch/ to listen list? Michael Hardt, ""Jefferson and Democracy"" (2007): 
https://t.co/fg7bodRg3k https://t.co/GttPM91aOF","","","","https://doi.org/10.1353/aq.2007.0026,https://twitter.com/NotesontheState/status/1097645768595460096"
"1097645730066505729","","","2019-02-18 23:55:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#PresidentsDay So @NotesontheState just dropped Episode 1 on TJ and his legacy. Can't wait to give it a listen. They had me at the promo. Intro by @dem8z? With music by @aydeethegreat? 🔥🔥🔥","","","",""
"1096182044412071937","","","2019-02-14 22:59:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#SilentSamSyllabus https://t.co/v1eKHwzqqz","","","","https://medium.com/@jgg3mb/next-up-charlottesville-silent-sam-and-the-confederate-soldier-at-the-university-of-virginia-ddb4ee61087e"
"1096116852122705920","","","2019-02-14 18:39:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Preach. Already looking forward to a local authority bill for Virginia in 2020 @Jalane_Schmidt @mchri5ten5en. https://t.co/ruWjrHgIqY","","","","https://twitter.com/JPBowles/status/1096080342232969217"
"1096045991885766656","","","2019-02-14 13:58:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I've studied and been encouraged by your work. We appreciate you in Richmond, Charlottesville, and @UVA! All the best for a great talk. https://t.co/b5IU086zAx","","","","https://twitter.com/SarahBeetham/status/1095730986606886912"
"1095146396938919936","","","2019-02-12 02:23:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RVAdirt: 🧜🏻‍♀️#RVACouncil FINAL VOTE on Arthur Ashe Boulevard: 

In favor: Gray, Hilbert, Robertson, Larson, Jones, Agelasto, Addison,…","1095139743787073536","768285730237849600","2019-02-12 01:57:16 +0000",""
"1095059278375907328","","","2019-02-11 20:37:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ArthurAsheBoulevard #VirginiaHeroes #CultureofCan https://t.co/NXsqdtdE1f","","","","https://twitter.com/LevarStoney/status/1095041628241387523"
"1095003040799752194","","","2019-02-11 16:54:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My letter on #ArthurAsheBoulevard @CynthiaNewbille @kimgray4rva @thedrmikejones @kristenRVA @ellenrva @RVAdirt @CheatsMovement https://t.co/zS09DtLh0e","","","","https://twitter.com/jgg3mb/status/1095003040799752194/photo/1"
"1094752181406892035","","","2019-02-11 00:17:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ArthurAsheBoulevard: It goes up for a City Council vote tomorrow (Monday) night, Feb. 11, in council chambers on the second floor of Richmond City Hall, 900 E. Broad St. No need to sign up ahead of time to speak. Get there by 6! #VirginiaHero","","","",""
"1094110891522576384","","","2019-02-09 05:48:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NotesontheState: Please enjoy this PROMO for ""Notes on the State."" If you're local, come out to the launch party next Friday at the Bri…","1093846301995864069","1023957889558499328","2019-02-08 12:17:35 +0000","https://notes.woodson.virginia.edu/q0/"
"1093880482687799297","1093867740048384001","1018877898034417664","2019-02-08 14:33:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@PokemonSleepy @RuthServen @UVA Do I think the racist practice of mock lynchings is ongoing? I hope not. But the legacies of those practices is still present. A few weeks ago many would have said ""blackface is a thing of the past."" Obviously that's not the case.","","","",""
"1093862946441232385","1093708252964179970","1018877898034417664","2019-02-08 13:23:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PokemonSleepy @RuthServen @UVA So that fraternities like Chi Psi @UVA never hold mock lynchings again.","","","",""
"1093862869094055936","1093708252964179970","1018877898034417664","2019-02-08 13:23:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PokemonSleepy @RuthServen @UVA So that UVA, as an institution, can't merely promote its high ideals -- full stop -- and must say that it was built on the premise  of white supremacy.","","","",""
"1093862764013965312","1093708252964179970","1018877898034417664","2019-02-08 13:23:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PokemonSleepy @RuthServen @UVA So students (and future elected officials) don't think it's harmless/ funny to wear blackface on Halloween.","","","",""
"1093862456936620032","1093708252964179970","1018877898034417664","2019-02-08 13:21:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PokemonSleepy @RuthServen @UVA So @UVA can speak truth about racist behaviors and go about the work of regaining the trust of African American and Asian students.","","","",""
"1093705444080738305","","","2019-02-08 02:57:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TakeEmDownRVA: Wonder where Virginians would get the idea that white supremacy is still in favor. https://t.co/Be2jNYmEha","1093532669630210049","861999421541810176","2019-02-07 15:31:19 +0000","https://twitter.com/TakeEmDownRVA/status/1093532669630210049/photo/1,https://twitter.com/TakeEmDownRVA/status/1093532669630210049/photo/1,https://twitter.com/TakeEmDownRVA/status/1093532669630210049/photo/1,https://twitter.com/TakeEmDownRVA/status/1093532669630210049/photo/1,https://twitter.com/TakeEmDownRVA/status/1093532669630210049/photo/1,https://twitter.com/TakeEmDownRVA/status/1093532669630210049/photo/1"
"1093645097500065797","1093616626619031553","112813094","2019-02-07 22:58:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CheatsMovement Love the show @WRIR. Automatic download and listening at the first opportunity.","","","",""
"1093611032331931648","","","2019-02-07 20:42:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The answer to your question, @CheatsMovement! https://t.co/8qDTz2kQMB","","","","https://twitter.com/WoodsonUVA/status/1093582099834118144"
"1093598382336155654","","","2019-02-07 19:52:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RuthServen: Story has now been updated to include several photos and comments from @UVADeanKvD, who has reviewed the yearbooks. --&gt; htt…","1093593313670774785","1729924585","2019-02-07 19:32:18 +0000","https://twitter.com/RuthServenSmith/status/1093564268694462464"
"1093584333682720773","","","2019-02-07 18:56:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RuthServen: Here's my story on what I found in the @uva yearbook archives: several instances of blackface, yellowface and the Klan. 

h…","1093564268694462464","1729924585","2019-02-07 17:36:53 +0000","https://www.dailyprogress.com/news/local/uva-yearbooks-in-s-and-s-feature-depictions-of-blackface/article_d8e11510-2af1-11e9-b00f-2b5000bb0119.html,https://twitter.com/RuthServenSmith/status/1093217782248935426"
"1093584149489823744","1093564268694462464","1729924585","2019-02-07 18:55:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RuthServen @UVA We may not need a commission but we definitely need more research done on the history of blackface and minstrelsy at UVA.","","","",""
"1093583744114585601","1093564268694462464","1729924585","2019-02-07 18:54:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RuthServen @UVA Those interested may also look at a thread I put together (which does include images of blackface and the image of Klansmen from the 1922 volume).  https://t.co/twEGXRsDUK","","","","https://twitter.com/jgg3mb/status/1092927477100539911?s=19"
"1092927503692414976","1092927502937403392","821814593349685248","2019-02-05 23:26:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","22/ Also select early volumes in the Virgo catalog @UVA: https://t.co/Vvt4VyJ72v","","","","http://search.lib.virginia.edu/catalog/uva-lib:2250968"
"1092927499019927553","1092927498168475648","821814593349685248","2019-02-05 23:26:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","18/ Go back 6 pages and you'll find 2 photographs of the unveiling of the George Rogers Clark statue.  Go back 14 pages and you'll find a Rufus Holsinger photograph of the monument to Stonewall Jackson (this is within C&amp;C, 1922; both statues were dedicated in 1921). https://t.co/VH0u7KyEMD","","","","https://twitter.com/jgg3mb/status/1092927499019927553/photo/1,https://twitter.com/jgg3mb/status/1092927499019927553/photo/1"
"1092927500689293313","1092927499019927553","821814593349685248","2019-02-05 23:26:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","19/ And then on the following page we find a list of officers and members of the Jefferson Society beneath a portrait of our founder. If you ever wanted a small scale illustration of how the history of our institution is laced with white supremacy, this is it. https://t.co/oCpb9cGOho","","","","https://twitter.com/jgg3mb/status/1092927500689293313/photo/1,https://twitter.com/jgg3mb/status/1092927500689293313/photo/1"
"1092927502228561921","1092927500689293313","821814593349685248","2019-02-05 23:26:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","20/ And before anyone says such a juxtaposition is coincidental let's remember how the KKK valued Jefferson and founded their Charlottesville chapter at his grave in the summer of 1921.","","","",""
"1092927502937403392","1092927502228561921","821814593349685248","2019-02-05 23:26:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","21/ Some resources: the largest concentration of digitized volumes of Corks and Curls can be found in the Hathi Trust: https://t.co/78juqcAndJ","","","","https://catalog.hathitrust.org/Record/002133607"
"1092927494825611265","1092927493961646080","821814593349685248","2019-02-05 23:26:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","15/ Because of this, I'll only share a few images that relate to the Mississippi Club (one of several “State Clubs” at the university during the early twentieth century) and entries from 1900, 1905, 1921, and 1922, respectively. https://t.co/S4UXTBWIfX","","","","https://twitter.com/jgg3mb/status/1092927494825611265/photo/1,https://twitter.com/jgg3mb/status/1092927494825611265/photo/1,https://twitter.com/jgg3mb/status/1092927494825611265/photo/1,https://twitter.com/jgg3mb/status/1092927494825611265/photo/1"
"1092927496444628992","1092927494825611265","821814593349685248","2019-02-05 23:26:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","16/ And then there is the image of 4 KKK members on horseback that act as an introduction to the Clubs and Organizations section of C&amp;C from 1922. The image is difficult to examine closely but it is important to note the burning cross in the figure's raised right hand. https://t.co/CgXE83vm2Z","","","","https://twitter.com/jgg3mb/status/1092927496444628992/photo/1,https://twitter.com/jgg3mb/status/1092927496444628992/photo/1"
"1092927498168475648","1092927496444628992","821814593349685248","2019-02-05 23:26:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","17/ In taking a closer look an the image today I noticed more about its placement within the volume as well as the year it was produced. The members of the KKK appear on horseback on page 359.","","","",""
"1092927491189235712","1092927490375499777","821814593349685248","2019-02-05 23:26:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","11/ According to the reporter, ""The members of the company were preparing their 'faces,"" to appear as darkies in the first part, and were applying the burnt cork.""","","","",""
"1092927491931598848","1092927491189235712","821814593349685248","2019-02-05 23:26:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","12/ The account also includes an illustration in four parts that shows a white performer holding a tin box that contains powder made from burnt cork mixed with water. https://t.co/zDsW4BoWWj https://t.co/846cA52a3l","","","","http://bit.ly/2Gd7nBQ,https://twitter.com/jgg3mb/status/1092927491931598848/photo/1"
"1092927493252808705","1092927491931598848","821814593349685248","2019-02-05 23:26:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","13/ The progression shown in the “how to” guide from the turn of the century thus reflects the title of our yearbook, precisely: corks and/then curls.","","","",""
"1092927493961646080","1092927493252808705","821814593349685248","2019-02-05 23:26:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","14/ Some very good research has been done on racist images that appear in Corks and Curls, including the 2004 exhibition ""116 Years of Corks &amp; Curls"" and on the TL of @slaveryuva  https://t.co/YhKnmOJjQz","","","","https://rarebookschool.org/all-programs/exhibitions/corks-and-curls/"
"1092927487007490048","1092927482062356480","821814593349685248","2019-02-05 23:26:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","7/ The mention of Henry Martin is remarkable for several reasons. As the bell ringer @UVA he worked in the tower of the University Chapel, a building that according to Dr. Barnes was paid for (in small part) by funds from the University Minstrel Troupe. https://t.co/rodVTWamEA","","","","https://twitter.com/jgg3mb/status/1092927487007490048/photo/1,https://twitter.com/jgg3mb/status/1092927487007490048/photo/1"
"1092927488504807426","1092927487007490048","821814593349685248","2019-02-05 23:26:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","8/ More important, however, is how the competition surrounding the name of C&amp;C returned Mr. Martin to his pre-war status as a commodity and specifically [a] into an image [b] rendered in a medium [c] related to a publication that would be used to ridicule black people.","","","",""
"1092927489578549248","1092927488504807426","821814593349685248","2019-02-05 23:26:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","9/ In reading Dr. Barnes' article I was also struck by the narrative order implied by the name Corks and Curls and how it follows the pre-theatrical process of putting on a minstrel costume: (1) the use of cork to blacken the face; and (2) putting on an Afro wig.","","","",""
"1092927490375499777","1092927489578549248","821814593349685248","2019-02-05 23:26:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","10/ If we look to an early passage from The Witmark Minstrel Guide from 1899 we find ""How to Black Up: An Instructive Interview,"" a conversation framed as a dialogue between a reporter and the minstrel show performer/ manager Frank Dumont in an opera house in Philadelphia.","","","",""
"1092927479063461893","1092927477847085058","821814593349685248","2019-02-05 23:26:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3/ Of particular interest is Professor R. L. Barnes’ @DigitalHistory_ research on the name Corks and Curls as “minstrel slang for the burned cork used to blacken faces and the curly Afro wigs that were signature costume pieces.”   https://t.co/KNbE3t6l7U","","","","https://www.washingtonpost.com/outlook/2019/02/02/troubling-history-behind-ralph-northams-blackface-klan-photo/?utm_term=.e88205c3b12d"
"1092927480003026944","1092927479063461893","821814593349685248","2019-02-05 23:26:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4/ In reading Dr. Barnes' essay and looking at digitized versions of Corks and Curls over the past few days I was struck by a few things.","","","",""
"1092927480736944128","1092927480003026944","821814593349685248","2019-02-05 23:26:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","5/ The first involves the preface to C&amp;C Vol. 1 (1888), in which the editors write that “As the name of our Annual, ‘Corks and Curls,' must be almost  meaningless to an outsider, it was thought necessary to give some short  explanation of the meaning of this cabalistic phrase.” https://t.co/Mc7DUuoKrw","","","","https://twitter.com/jgg3mb/status/1092927480736944128/photo/1,https://twitter.com/jgg3mb/status/1092927480736944128/photo/1"
"1092927482062356480","1092927480736944128","821814593349685248","2019-02-05 23:26:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","6/ The editors tell how a competition to explain the title was won by Leander Fogg, a medical student. As a prize he apparently received a chromolithograph of Henry Martin, a man who was enslaved in Albemarle County and worked as the bell ringer @UVA after Emancipation. https://t.co/JenW602f4j","","","","https://twitter.com/jgg3mb/status/1092927482062356480/photo/1,https://twitter.com/jgg3mb/status/1092927482062356480/photo/1,https://twitter.com/jgg3mb/status/1092927482062356480/photo/1"
"1092927477100539911","","","2019-02-05 23:26:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1/ THREAD Content warning: Images of black face and the KKK @DigitalHistory_ @Jalane_Schmidt @johnedwinmason @slaveryuva Like many others I've been trying to keep up with news related to #ResignRalph #ByeRalph #ResignNortham #ResignRalphNortham and #WeAreAllUnionHill.","","","",""
"1092927477847085058","1092927477100539911","821814593349685248","2019-02-05 23:26:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2/ There’s a lot to take in but as a current graduate student @UVA I’ve tried to follow records of racism in our Corks and Curls yearbook, specifically:  https://t.co/xyf4Uawe7D","","","","https://twitter.com/DaleGrungus/status/1091828959338213377"
"1092618177845043200","","","2019-02-05 02:57:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","And let's turn off the floodlights on the Lee statue on #MonumentAve while we're at it! https://t.co/IA08MP4sG1","","","","https://twitter.com/RaceCapitol/status/1092588908934844416"
"1091769539015176192","","","2019-02-02 18:45:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DailyProgress: The governor has scheduled a 2:30 p.m. press conference at the Executive Mansion. https://t.co/pri1Q7PjUn","1091732996888162306","17136814","2019-02-02 16:20:04 +0000","https://twitter.com/DailyProgress/status/1091732996888162306/photo/1,https://twitter.com/DailyProgress/status/1091732996888162306/photo/1"
"1091173357687574528","","","2019-02-01 03:16:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LevarStoney: I am also excited to announce the creation of the Shockoe Alliance, a collaborative effort charged with guiding the design…","1091118315156721666","113191401","2019-01-31 23:37:32 +0000",""
"1091142556719697921","","","2019-02-01 01:13:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Jalane_Schmidt: Thanks @DonGathers1 @mchri5ten5en @jgg3mb and so many others from #Charlottesville for showing up. We'll keep pushing.…","1091107102024744960","529443116","2019-01-31 22:52:59 +0000","https://twitter.com/Jalane_Schmidt/status/1091107102024744960/photo/1"
"1090761066336931841","","","2019-01-30 23:57:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @socialistdogmom: fascinating to see a bunch of conservatives vote against local control. what do you hate more, government regulation o…","1090611042781196288","85165134","2019-01-30 14:01:49 +0000",""
"1089881569370750976","1089732222297481216","25343700","2019-01-28 13:43:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@johnedwinmason The chalkboards could act as a kind of wireframe for a more permanent installation: a way to gather existing research, test the location, and get buy in from the City in terms of funding. And some acknowledgement of the former residents of McKee's Row could also be included. https://t.co/UAPs0DnGqJ","","","","https://twitter.com/jgg3mb/status/1089881569370750976/photo/1"
"1089870670194987008","1089732222297481216","25343700","2019-01-28 12:59:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@johnedwinmason An intervention in the spirit of the stumble is what @washingtonsnext and community collaborators accomplished in NYC's Union Square Park. They put out 271 mini-blackboards, one for each person that was enslaved by GW on the date inscribed on the statue they contextualized. https://t.co/DaO36XV6Kr","","","","https://twitter.com/jgg3mb/status/1089870670194987008/photo/1"
"1088996263440379905","","","2019-01-26 03:05:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CheatsMovement: Arthur Ashe Boulevard has a wonderful ring to it, don't you think? #RVACouncil","1088903130425802752","112813094","2019-01-25 20:55:11 +0000",""
"1088807751931912192","","","2019-01-25 14:36:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @brothermanifest: 'A Unifying Force' https://t.co/6dCFMEYVmd","1088421288635441154","15931049","2019-01-24 13:00:31 +0000","https://richmondmagazine.com/news/news/ashe-boulevard_1/#.XEm25xYx07J.twitter,https://richmondmagazine.com/news/news/ashe-boulevard_1/#.XEm25xYx07J.twitter"
"1088445569863954432","","","2019-01-24 14:37:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Congratulations @untoldrva @ZyahnaB and @takeactionch! #TruthfulHistoryHeals https://t.co/hdOwJ6V7HA","","","","http://monumentlab.com/news/2019/1/23/announcing-the-2019-monument-lab-national-fellows"
"1088442891704373249","","","2019-01-24 14:26:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ICYMI: 2019 Summer Internship opportunities w/ Institute for Public History @UVA, led by @lisa_goff (including a research position related to the Daughters of Zion Cemetery). Due 2/22. Of interest @slaveryuva @NauCivilWar @aejolene @FriendsEastEnd? https://t.co/Qkt1OxUaya","","","","http://publichistory.as.virginia.edu/"
"1087793221235810305","","","2019-01-22 19:24:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UPDATE re: HB 2377 @RVAdirt @rvanews The agenda for Subcommittee #1 of Counties, Cities, and Towns on 1/23 is posted. It DOES NOT include HB 2377. That means that the bill will likely be taken up Wednesday next week, 1/30. https://t.co/BdgYyKLSuN","","","","https://twitter.com/Jalane_Schmidt/status/1087663728810708993"
"1087791878727221248","","","2019-01-22 19:19:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @HorneKen: This bill is imminent and extremely important. State law should not dictate what we look at in our public spaces. Localities…","1087729468737757184","319045486","2019-01-22 15:11:29 +0000","https://twitter.com/Jalane_Schmidt/status/1087702487065391105"
"1087490596854468614","","","2019-01-21 23:22:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Show your support for @kimgray4rva #ArthurAsheBoulevard at the Land Use, Housing and Transportation Standing Committee TOMORROW https://t.co/BnGy593Lrv https://t.co/UMhycTsBPs","","","","http://bit.ly/arthur_ashe_boulevard,https://twitter.com/jgg3mb/status/1087490596854468614/photo/1,https://twitter.com/jgg3mb/status/1087490596854468614/photo/1"
"1087488697136762881","","589317233","2019-01-21 23:14:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@kimgray4rva #ArthurAsheBoulevard Land Use, Housing and Transportation  Standing Committee TOMORROW  https://t.co/4giyE9itC4 https://t.co/ig5hQwmiM8","","","","https://richmondva.legistar.com/Calendar.aspx,https://twitter.com/jgg3mb/status/1087488697136762881/photo/1"
"1087488534431322112","","589317233","2019-01-21 23:14:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@kimgray4rva #ArthurAsheBoulevard Land Use, Housing and Transportation Standing Committee TOMORROW https://t.co/4giyE9itC4 https://t.co/63T2du8lJq","","","","https://richmondva.legistar.com/Calendar.aspx,https://twitter.com/jgg3mb/status/1087488534431322112/photo/1"
"1087395517628321794","","113191401","2019-01-21 17:04:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LevarStoney @thedrmikejones @ZyahnaB @DrWesBellamy @TakeEmDownRVA @CheatsMovement @Jalane_Schmidt @mchri5ten5en Please see my mini-essay “The Montgomery decision and Confederate monuments in the state of Virginia”: https://t.co/VGwTMq6FKf","","","","https://spark.adobe.com/page/7jkM7L6xEaNoW/"
"1086695802020524032","","","2019-01-19 18:44:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CityLab: Alabama Judge Michael Graffeo stepped down from the bench into retirement, taking down the state's Confederate monument protec…","1086693546139312128","331803536","2019-01-19 18:35:05 +0000","https://trib.al/1vsPmH0"
"1086632111417757697","1086625070158659586","991820275409965061","2019-01-19 14:30:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DurhamMonuments @PaperMonuments @StanfordLaw @DailyProgress I agree that it may take 10 years to bring about change in the legislature and/or courts. Could you say more about  the cost of litigation for cities and counselors? I know, for instance, that Jones Day is representing the C'ville defendants pro-bono.","","","",""
"1086620808393433088","1086620076135071745","821814593349685248","2019-01-19 13:46:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DurhamMonuments @PaperMonuments @StanfordLaw Some valuable news coverage from @DailyProgress on 1/16/19, just three days ago: https://t.co/t2ht1MS2J5.","","","","https://www.dailyprogress.com/news/local/defense-planning-to-invoke-equal-protection-clause-in-statue-suit/article_ca32b260-19f5-11e9-9032-c305f89ea54b.amp.html?__twitter_impression=true"
"1086620076135071745","1086618025070075904","991820275409965061","2019-01-19 13:43:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DurhamMonuments @PaperMonuments @StanfordLaw I've been following your work closely and appreciate you contributing to the thread. There's definitely more to learn from the litigation re: Lee and Jackson that is ongoing in Charlottesville.","","","",""
"1086608265721667589","1086602593256828930","991820275409965061","2019-01-19 12:56:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DurhamMonuments @PaperMonuments @StanfordLaw Does the recent decision from the judge in Jefferson County, AL (the Montgomery Soldiers + Sailors monument case) change your opinion on the litigation of Pleasant Grove v. Summum at all? It's AL, not NC or VA, but it does test how the federal case can be applied.","","","",""
"1086403126733824001","1086391099109896192","881533030787141633","2019-01-18 23:21:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@PaperMonuments Thank you for these sources. I appreciate it. I'll be in New Orleans in March and really looking forward to seeing your work. Would also love for you to check out the efforts of the Monuments Working Group in Charlottesville and Richmond: https://t.co/x3mEywNq7a.","","","","https://www.monumentsworkinggroup.com/"
"1086347307451404293","1086347306511810560","821814593349685248","2019-01-18 19:39:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3/ The bill relates to monuments and memorials and would amend some of the language contained in Code of  Virginia 15.2-1812  (https://t.co/hTUznsbDqO).  As currently written the Code doesn't allow cities or individuals ""to  disturb or interfere with any monuments or memorials.""","","","","https://law.lis.virginia.gov/vacode/title15.2/chapter18/section15.2-1812/"
"1086347308361494528","1086347307451404293","821814593349685248","2019-01-18 19:39:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4/ The key change  proposed by HB 2377 is in the way it gives cities enabling authority when it comes to monuments in a given municipality (with what would likely be an emphasis on statues and plaques that are owned by the city and on city land):","","","",""
"1086347309133283329","1086347308361494528","821814593349685248","2019-01-18 19:39:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","5/ ""A locality  may also remove or  provide for the upkeep, maintenance, or  contextualization of any such monument or memorial located in its public space, regardless of when erected.""","","","",""
"1086347309909192705","1086347309133283329","821814593349685248","2019-01-18 19:39:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","6/ I'd like to make some recommendations when it comes to useful language for HB2377, which has yet to take its final form. Note: Virginia is also a Dillon Rule state, which is an added obstacle when it comes to re-contextualizing/ removing monuments to white supremacy.","","","",""
